odb_file,param_group,realization,borehole,borehole_id,target_x,target_y,node_z,calculated_head
Job_P042_R19.odb,42,19,zk108,BH18,329.522,202.805,491.454,450.6417
Job_P042_R19.odb,42,19,zk133,BH19,245.013,207.144,486.842,431.1492
Job_P042_R19.odb,42,19,zk132,BH20,180.314,185.837,481.201,436.2079
Job_P042_R19.odb,42,19,zk109,BH21,166.718,120.398,482.295,437.446
Job_P042_R19.odb,42,19,zk131,BH22,112.697,155.798,472.818,437.0719
Job_P042_R19.odb,42,19,zk110,BH23,63.104,220.681,460.829,423.0651
Job_P042_R20.odb,42,20,zk101,BH01,-107.247,837.298,460.635,446.5824
Job_P042_R20.odb,42,20,zk120,BH02,-79.056,786.162,460.024,429.1616
Job_P042_R20.odb,42,20,zk102,BH03,-1.701,784.3,474.041,438.437
Job_P042_R20.odb,42,20,zk141,BH04,42.002,755.685,478.786,441.4583
Job_P042_R20.odb,42,20,zk103,BH05,97.323,727.843,485.133,439.9062
Job_P042_R20.odb,42,20,zk140,BH06,103.815,241.402,466.707,442.8847
Job_P042_R20.odb,42,20,zk139,BH07,189.974,727.986,498.776,456.4182
Job_P042_R20.odb,42,20,zk138,BH08,234.402,695.424,499.305,441.07
Job_P042_R20.odb,42,20,zk104,BH09,286.261,668.745,499.627,442.4254
Job_P042_R20.odb,42,20,zk137,BH10,328.931,675.79,502.079,469.1681
Job_P042_R20.odb,42,20,zk105,BH11,483.884,586.18,487.554,503.8694
Job_P042_R20.odb,42,20,zk410,BH12,416.455,437.474,482.247,498.6447
Job_P042_R20.odb,42,20,zk106,BH13,552.478,475.648,474.773,493.3053
Job_P042_R20.odb,42,20,zk136,BH14,393.028,343.22,484.06,457.3482
Job_P042_R20.odb,42,20,zk107,BH15,446.731,266.563,485.742,464.7124
Job_P042_R20.odb,42,20,zk135,BH16,354.713,291.468,486.725,430.9894
Job_P042_R20.odb,42,20,zk134,BH17,312.24,229.995,489.426,438.7632
Job_P042_R20.odb,42,20,zk108,BH18,329.522,202.805,491.454,450.4507
Job_P042_R20.odb,42,20,zk133,BH19,245.013,207.144,486.842,430.893
Job_P042_R20.odb,42,20,zk132,BH20,180.314,185.837,481.201,436.323
Job_P042_R20.odb,42,20,zk109,BH21,166.718,120.398,482.295,438.2043
Job_P042_R20.odb,42,20,zk131,BH22,112.697,155.798,472.818,437.5485
Job_P042_R20.odb,42,20,zk110,BH23,63.104,220.681,460.829,422.4579
Job_P043_R01.odb,43,1,zk101,BH01,-107.247,837.298,460.635,448.1525
Job_P043_R01.odb,43,1,zk120,BH02,-79.056,786.162,460.024,430.4456
Job_P043_R01.odb,43,1,zk102,BH03,-1.701,784.3,474.041,439.7105
Job_P043_R01.odb,43,1,zk141,BH04,42.002,755.685,478.786,443.355
Job_P043_R01.odb,43,1,zk103,BH05,97.323,727.843,485.133,443.0603
Job_P043_R01.odb,43,1,zk140,BH06,103.815,241.402,466.707,448.998
Job_P043_R01.odb,43,1,zk139,BH07,189.974,727.986,498.776,461.2183
Job_P043_R01.odb,43,1,zk138,BH08,234.402,695.424,499.305,447.9629
Job_P043_R01.odb,43,1,zk104,BH09,286.261,668.745,499.627,451.0375
Job_P043_R01.odb,43,1,zk137,BH10,328.931,675.79,502.079,476.9258
Job_P043_R01.odb,43,1,zk105,BH11,483.884,586.18,487.554,510.234
Job_P043_R01.odb,43,1,zk410,BH12,416.455,437.474,482.247,506.5129
Job_P043_R01.odb,43,1,zk106,BH13,552.478,475.648,474.773,497.5798
Job_P043_R01.odb,43,1,zk136,BH14,393.028,343.22,484.06,463.2011
Job_P043_R01.odb,43,1,zk107,BH15,446.731,266.563,485.742,469.8047
Job_P043_R01.odb,43,1,zk135,BH16,354.713,291.468,486.725,438.2438
Job_P043_R01.odb,43,1,zk134,BH17,312.24,229.995,489.426,446.1089
Job_P043_R01.odb,43,1,zk108,BH18,329.522,202.805,491.454,457.1724
Job_P043_R01.odb,43,1,zk133,BH19,245.013,207.144,486.842,438.3688
Job_P043_R01.odb,43,1,zk132,BH20,180.314,185.837,481.201,442.4987
Job_P043_R01.odb,43,1,zk109,BH21,166.718,120.398,482.295,444.3387
Job_P043_R01.odb,43,1,zk131,BH22,112.697,155.798,472.818,442.9484
Job_P043_R01.odb,43,1,zk110,BH23,63.104,220.681,460.829,427.7845
Job_P043_R02.odb,43,2,zk101,BH01,-107.247,837.298,460.635,449.6486
Job_P043_R02.odb,43,2,zk120,BH02,-79.056,786.162,460.024,432.4906
Job_P043_R02.odb,43,2,zk102,BH03,-1.701,784.3,474.041,443.1829
Job_P043_R02.odb,43,2,zk141,BH04,42.002,755.685,478.786,446.6227
Job_P043_R02.odb,43,2,zk103,BH05,97.323,727.843,485.133,447.0189
Job_P043_R02.odb,43,2,zk140,BH06,103.815,241.402,466.707,450.2291
Job_P043_R02.odb,43,2,zk139,BH07,189.974,727.986,498.776,463.3818
Job_P043_R02.odb,43,2,zk138,BH08,234.402,695.424,499.305,446.9645
Job_P043_R02.odb,43,2,zk104,BH09,286.261,668.745,499.627,448.3023
Job_P043_R02.odb,43,2,zk137,BH10,328.931,675.79,502.079,473.7173
Job_P043_R02.odb,43,2,zk105,BH11,483.884,586.18,487.554,507.7462
Job_P043_R02.odb,43,2,zk410,BH12,416.455,437.474,482.247,501.6266
Job_P043_R02.odb,43,2,zk106,BH13,552.478,475.648,474.773,497.5359
Job_P043_R02.odb,43,2,zk136,BH14,393.028,343.22,484.06,460.6873
Job_P043_R02.odb,43,2,zk107,BH15,446.731,266.563,485.742,469.0256
Job_P043_R02.odb,43,2,zk135,BH16,354.713,291.468,486.725,435.024
Job_P043_R02.odb,43,2,zk134,BH17,312.24,229.995,489.426,445.4062
Job_P043_R02.odb,43,2,zk108,BH18,329.522,202.805,491.454,455.7512
Job_P043_R02.odb,43,2,zk133,BH19,245.013,207.144,486.842,438.9274
Job_P043_R02.odb,43,2,zk132,BH20,180.314,185.837,481.201,444.0235
Job_P043_R02.odb,43,2,zk109,BH21,166.718,120.398,482.295,445.0715
Job_P043_R02.odb,43,2,zk131,BH22,112.697,155.798,472.818,446.0918
Job_P043_R02.odb,43,2,zk110,BH23,63.104,220.681,460.829,430.8568
Job_P043_R03.odb,43,3,zk101,BH01,-107.247,837.298,460.635,447.5933
Job_P043_R03.odb,43,3,zk120,BH02,-79.056,786.162,460.024,430.6865
Job_P043_R03.odb,43,3,zk102,BH03,-1.701,784.3,474.041,442.6577
Job_P043_R03.odb,43,3,zk141,BH04,42.002,755.685,478.786,445.9013
Job_P043_R03.odb,43,3,zk103,BH05,97.323,727.843,485.133,445.6236
Job_P043_R03.odb,43,3,zk140,BH06,103.815,241.402,466.707,449.8063
Job_P043_R03.odb,43,3,zk139,BH07,189.974,727.986,498.776,461.8985
Job_P043_R03.odb,43,3,zk138,BH08,234.402,695.424,499.305,446.2532
Job_P043_R03.odb,43,3,zk104,BH09,286.261,668.745,499.627,448.552
Job_P043_R03.odb,43,3,zk137,BH10,328.931,675.79,502.079,474.0536
Job_P043_R03.odb,43,3,zk105,BH11,483.884,586.18,487.554,510.1823
Job_P043_R03.odb,43,3,zk410,BH12,416.455,437.474,482.247,504.0951
Job_P043_R03.odb,43,3,zk106,BH13,552.478,475.648,474.773,499.1182
Job_P043_R03.odb,43,3,zk136,BH14,393.028,343.22,484.06,460.3328
Job_P043_R03.odb,43,3,zk107,BH15,446.731,266.563,485.742,466.1934
Job_P043_R03.odb,43,3,zk135,BH16,354.713,291.468,486.725,433.2114
Job_P043_R03.odb,43,3,zk134,BH17,312.24,229.995,489.426,442.1305
Job_P043_R03.odb,43,3,zk108,BH18,329.522,202.805,491.454,453.97
Job_P043_R03.odb,43,3,zk133,BH19,245.013,207.144,486.842,435.8038
Job_P043_R03.odb,43,3,zk132,BH20,180.314,185.837,481.201,440.8095
Job_P043_R03.odb,43,3,zk109,BH21,166.718,120.398,482.295,443.0272
Job_P043_R03.odb,43,3,zk131,BH22,112.697,155.798,472.818,443.4819
Job_P043_R03.odb,43,3,zk110,BH23,63.104,220.681,460.829,428.8765
Job_P043_R04.odb,43,4,zk101,BH01,-107.247,837.298,460.635,448.8622
Job_P043_R04.odb,43,4,zk120,BH02,-79.056,786.162,460.024,431.8144
Job_P043_R04.odb,43,4,zk102,BH03,-1.701,784.3,474.041,442.7826
Job_P043_R04.odb,43,4,zk141,BH04,42.002,755.685,478.786,446.2261
Job_P043_R04.odb,43,4,zk103,BH05,97.323,727.843,485.133,445.5675
Job_P043_R04.odb,43,4,zk140,BH06,103.815,241.402,466.707,450.5558
Job_P043_R04.odb,43,4,zk139,BH07,189.974,727.986,498.776,462.0902
Job_P043_R04.odb,43,4,zk138,BH08,234.402,695.424,499.305,446.4625
Job_P043_R04.odb,43,4,zk104,BH09,286.261,668.745,499.627,447.8733
Job_P043_R04.odb,43,4,zk137,BH10,328.931,675.79,502.079,474.2054
Job_P043_R04.odb,43,4,zk105,BH11,483.884,586.18,487.554,507.2203
Job_P043_R04.odb,43,4,zk410,BH12,416.455,437.474,482.247,503.2844
Job_P043_R04.odb,43,4,zk106,BH13,552.478,475.648,474.773,496.3821
Job_P043_R04.odb,43,4,zk136,BH14,393.028,343.22,484.06,462.1697
Job_P043_R04.odb,43,4,zk107,BH15,446.731,266.563,485.742,468.5757
Job_P043_R04.odb,43,4,zk135,BH16,354.713,291.468,486.725,436.4936
Job_P043_R04.odb,43,4,zk134,BH17,312.24,229.995,489.426,445.0962
Job_P043_R04.odb,43,4,zk108,BH18,329.522,202.805,491.454,458.0626
Job_P043_R04.odb,43,4,zk133,BH19,245.013,207.144,486.842,439.0177
Job_P043_R04.odb,43,4,zk132,BH20,180.314,185.837,481.201,443.7173
Job_P043_R04.odb,43,4,zk109,BH21,166.718,120.398,482.295,445.5431
Job_P043_R04.odb,43,4,zk131,BH22,112.697,155.798,472.818,445.7601
Job_P043_R04.odb,43,4,zk110,BH23,63.104,220.681,460.829,430.0589
Job_P043_R05.odb,43,5,zk101,BH01,-107.247,837.298,460.635,446.6993
Job_P043_R05.odb,43,5,zk120,BH02,-79.056,786.162,460.024,430.3495
Job_P043_R05.odb,43,5,zk102,BH03,-1.701,784.3,474.041,441.5729
Job_P043_R05.odb,43,5,zk141,BH04,42.002,755.685,478.786,445.6933
Job_P043_R05.odb,43,5,zk103,BH05,97.323,727.843,485.133,445.5405
Job_P043_R05.odb,43,5,zk140,BH06,103.815,241.402,466.707,449.0325
Job_P043_R05.odb,43,5,zk139,BH07,189.974,727.986,498.776,461.9146
Job_P043_R05.odb,43,5,zk138,BH08,234.402,695.424,499.305,448.3486
Job_P043_R05.odb,43,5,zk104,BH09,286.261,668.745,499.627,450.0202
Job_P043_R05.odb,43,5,zk137,BH10,328.931,675.79,502.079,475.6228
Job_P043_R05.odb,43,5,zk105,BH11,483.884,586.18,487.554,509.9991
Job_P043_R05.odb,43,5,zk410,BH12,416.455,437.474,482.247,503.5324
Job_P043_R05.odb,43,5,zk106,BH13,552.478,475.648,474.773,497.7825
Job_P043_R05.odb,43,5,zk136,BH14,393.028,343.22,484.06,461.4509
Job_P043_R05.odb,43,5,zk107,BH15,446.731,266.563,485.742,466.436
Job_P043_R05.odb,43,5,zk135,BH16,354.713,291.468,486.725,435.8365
Job_P043_R05.odb,43,5,zk134,BH17,312.24,229.995,489.426,443.242
Job_P043_R05.odb,43,5,zk108,BH18,329.522,202.805,491.454,454.5232
Job_P043_R05.odb,43,5,zk133,BH19,245.013,207.144,486.842,437.1427
Job_P043_R05.odb,43,5,zk132,BH20,180.314,185.837,481.201,440.9582
Job_P043_R05.odb,43,5,zk109,BH21,166.718,120.398,482.295,444.2311
Job_P043_R05.odb,43,5,zk131,BH22,112.697,155.798,472.818,443.5016
Job_P043_R05.odb,43,5,zk110,BH23,63.104,220.681,460.829,428.7833
Job_P043_R06.odb,43,6,zk101,BH01,-107.247,837.298,460.635,447.0131
Job_P043_R06.odb,43,6,zk120,BH02,-79.056,786.162,460.024,429.6984
Job_P043_R06.odb,43,6,zk102,BH03,-1.701,784.3,474.041,440.7394
Job_P043_R06.odb,43,6,zk141,BH04,42.002,755.685,478.786,445.4335
Job_P043_R06.odb,43,6,zk103,BH05,97.323,727.843,485.133,445.2762
Job_P043_R06.odb,43,6,zk140,BH06,103.815,241.402,466.707,448.6725
Job_P043_R06.odb,43,6,zk139,BH07,189.974,727.986,498.776,462.7462
Job_P043_R06.odb,43,6,zk138,BH08,234.402,695.424,499.305,447.9925
Job_P043_R06.odb,43,6,zk104,BH09,286.261,668.745,499.627,449.1406
Job_P043_R06.odb,43,6,zk137,BH10,328.931,675.79,502.079,475.7834
Job_P043_R06.odb,43,6,zk105,BH11,483.884,586.18,487.554,508.0964
Job_P043_R06.odb,43,6,zk410,BH12,416.455,437.474,482.247,503.7246
Job_P043_R06.odb,43,6,zk106,BH13,552.478,475.648,474.773,497.3016
Job_P043_R06.odb,43,6,zk136,BH14,393.028,343.22,484.06,461.4422
Job_P043_R06.odb,43,6,zk107,BH15,446.731,266.563,485.742,466.6474
Job_P043_R06.odb,43,6,zk135,BH16,354.713,291.468,486.725,434.965
Job_P043_R06.odb,43,6,zk134,BH17,312.24,229.995,489.426,443.774
Job_P043_R06.odb,43,6,zk108,BH18,329.522,202.805,491.454,454.9372
Job_P043_R06.odb,43,6,zk133,BH19,245.013,207.144,486.842,437.3319
Job_P043_R06.odb,43,6,zk132,BH20,180.314,185.837,481.201,442.413
Job_P043_R06.odb,43,6,zk109,BH21,166.718,120.398,482.295,444.3413
Job_P043_R06.odb,43,6,zk131,BH22,112.697,155.798,472.818,444.7243
Job_P043_R06.odb,43,6,zk110,BH23,63.104,220.681,460.829,429.468
Job_P043_R07.odb,43,7,zk101,BH01,-107.247,837.298,460.635,448.0334
Job_P043_R07.odb,43,7,zk120,BH02,-79.056,786.162,460.024,431.1849
Job_P043_R07.odb,43,7,zk102,BH03,-1.701,784.3,474.041,441.8808
Job_P043_R07.odb,43,7,zk141,BH04,42.002,755.685,478.786,445.544
Job_P043_R07.odb,43,7,zk103,BH05,97.323,727.843,485.133,445.7551
Job_P043_R07.odb,43,7,zk140,BH06,103.815,241.402,466.707,449.6411
Job_P043_R07.odb,43,7,zk139,BH07,189.974,727.986,498.776,461.9313
Job_P043_R07.odb,43,7,zk138,BH08,234.402,695.424,499.305,447.266
Job_P043_R07.odb,43,7,zk104,BH09,286.261,668.745,499.627,448.3842
Job_P043_R07.odb,43,7,zk137,BH10,328.931,675.79,502.079,473.8676
Job_P043_R07.odb,43,7,zk105,BH11,483.884,586.18,487.554,508.9785
Job_P043_R07.odb,43,7,zk410,BH12,416.455,437.474,482.247,504.955
Job_P043_R07.odb,43,7,zk106,BH13,552.478,475.648,474.773,498.4812
Job_P043_R07.odb,43,7,zk136,BH14,393.028,343.22,484.06,461.0846
Job_P043_R07.odb,43,7,zk107,BH15,446.731,266.563,485.742,468.6787
Job_P043_R07.odb,43,7,zk135,BH16,354.713,291.468,486.725,434.4849
Job_P043_R07.odb,43,7,zk134,BH17,312.24,229.995,489.426,443.3845
Job_P043_R07.odb,43,7,zk108,BH18,329.522,202.805,491.454,455.3644
Job_P043_R07.odb,43,7,zk133,BH19,245.013,207.144,486.842,435.4609
Job_P043_R07.odb,43,7,zk132,BH20,180.314,185.837,481.201,442.0678
Job_P043_R07.odb,43,7,zk109,BH21,166.718,120.398,482.295,444.0364
Job_P043_R07.odb,43,7,zk131,BH22,112.697,155.798,472.818,442.9317
Job_P043_R07.odb,43,7,zk110,BH23,63.104,220.681,460.829,429.8593
Job_P043_R08.odb,43,8,zk101,BH01,-107.247,837.298,460.635,448.7008
Job_P043_R08.odb,43,8,zk120,BH02,-79.056,786.162,460.024,432.5703
Job_P043_R08.odb,43,8,zk102,BH03,-1.701,784.3,474.041,443.4606
Job_P043_R08.odb,43,8,zk141,BH04,42.002,755.685,478.786,446.0207
Job_P043_R08.odb,43,8,zk103,BH05,97.323,727.843,485.133,444.0744
Job_P043_R08.odb,43,8,zk140,BH06,103.815,241.402,466.707,450.1868
Job_P043_R08.odb,43,8,zk139,BH07,189.974,727.986,498.776,461.0293
Job_P043_R08.odb,43,8,zk138,BH08,234.402,695.424,499.305,446.7614
Job_P043_R08.odb,43,8,zk104,BH09,286.261,668.745,499.627,447.9792
Job_P043_R08.odb,43,8,zk137,BH10,328.931,675.79,502.079,473.7546
Job_P043_R08.odb,43,8,zk105,BH11,483.884,586.18,487.554,508.5363
Job_P043_R08.odb,43,8,zk410,BH12,416.455,437.474,482.247,503.6527
Job_P043_R08.odb,43,8,zk106,BH13,552.478,475.648,474.773,497.8505
Job_P043_R08.odb,43,8,zk136,BH14,393.028,343.22,484.06,461.7657
Job_P043_R08.odb,43,8,zk107,BH15,446.731,266.563,485.742,468.2678
Job_P043_R08.odb,43,8,zk135,BH16,354.713,291.468,486.725,435.6661
Job_P043_R08.odb,43,8,zk134,BH17,312.24,229.995,489.426,443.6072
Job_P043_R08.odb,43,8,zk108,BH18,329.522,202.805,491.454,454.4383
Job_P043_R08.odb,43,8,zk133,BH19,245.013,207.144,486.842,436.5245
Job_P043_R08.odb,43,8,zk132,BH20,180.314,185.837,481.201,442.1162
Job_P043_R08.odb,43,8,zk109,BH21,166.718,120.398,482.295,443.6995
Job_P043_R08.odb,43,8,zk131,BH22,112.697,155.798,472.818,444.9278
Job_P043_R08.odb,43,8,zk110,BH23,63.104,220.681,460.829,430.1006
Job_P043_R09.odb,43,9,zk101,BH01,-107.247,837.298,460.635,448.0331
Job_P043_R09.odb,43,9,zk120,BH02,-79.056,786.162,460.024,430.6364
Job_P043_R09.odb,43,9,zk102,BH03,-1.701,784.3,474.041,441.1432
Job_P043_R09.odb,43,9,zk141,BH04,42.002,755.685,478.786,444.2003
Job_P043_R09.odb,43,9,zk103,BH05,97.323,727.843,485.133,443.3134
Job_P043_R09.odb,43,9,zk140,BH06,103.815,241.402,466.707,450.8591
Job_P043_R09.odb,43,9,zk139,BH07,189.974,727.986,498.776,460.4587
Job_P043_R09.odb,43,9,zk138,BH08,234.402,695.424,499.305,446.392
Job_P043_R09.odb,43,9,zk104,BH09,286.261,668.745,499.627,446.1285
Job_P043_R09.odb,43,9,zk137,BH10,328.931,675.79,502.079,472.4832
Job_P043_R09.odb,43,9,zk105,BH11,483.884,586.18,487.554,507.4334
Job_P043_R09.odb,43,9,zk410,BH12,416.455,437.474,482.247,503.8889
Job_P043_R09.odb,43,9,zk106,BH13,552.478,475.648,474.773,498.1379
Job_P043_R09.odb,43,9,zk136,BH14,393.028,343.22,484.06,461.3647
Job_P043_R09.odb,43,9,zk107,BH15,446.731,266.563,485.742,468.7658
Job_P043_R09.odb,43,9,zk135,BH16,354.713,291.468,486.725,437.0267
Job_P043_R09.odb,43,9,zk134,BH17,312.24,229.995,489.426,445.3152
Job_P043_R09.odb,43,9,zk108,BH18,329.522,202.805,491.454,455.8836
Job_P043_R09.odb,43,9,zk133,BH19,245.013,207.144,486.842,437.5651
Job_P043_R09.odb,43,9,zk132,BH20,180.314,185.837,481.201,442.2139
Job_P043_R09.odb,43,9,zk109,BH21,166.718,120.398,482.295,443.8807
Job_P043_R09.odb,43,9,zk131,BH22,112.697,155.798,472.818,444.7383
Job_P043_R09.odb,43,9,zk110,BH23,63.104,220.681,460.829,431.1399
Job_P043_R10.odb,43,10,zk101,BH01,-107.247,837.298,460.635,449.0927
Job_P043_R10.odb,43,10,zk120,BH02,-79.056,786.162,460.024,431.5138
Job_P043_R10.odb,43,10,zk102,BH03,-1.701,784.3,474.041,441.6569
Job_P043_R10.odb,43,10,zk141,BH04,42.002,755.685,478.786,444.4919
Job_P043_R10.odb,43,10,zk103,BH05,97.323,727.843,485.133,441.4088
Job_P043_R10.odb,43,10,zk140,BH06,103.815,241.402,466.707,449.9892
Job_P043_R10.odb,43,10,zk139,BH07,189.974,727.986,498.776,459.9146
Job_P043_R10.odb,43,10,zk138,BH08,234.402,695.424,499.305,444.5913
Job_P043_R10.odb,43,10,zk104,BH09,286.261,668.745,499.627,446.542
Job_P043_R10.odb,43,10,zk137,BH10,328.931,675.79,502.079,473.6821
Job_P043_R10.odb,43,10,zk105,BH11,483.884,586.18,487.554,508.0692
Job_P043_R10.odb,43,10,zk410,BH12,416.455,437.474,482.247,505.9347
Job_P043_R10.odb,43,10,zk106,BH13,552.478,475.648,474.773,499.6296
Job_P043_R10.odb,43,10,zk136,BH14,393.028,343.22,484.06,464.0341
Job_P043_R10.odb,43,10,zk107,BH15,446.731,266.563,485.742,469.3416
Job_P043_R10.odb,43,10,zk135,BH16,354.713,291.468,486.725,436.7632
Job_P043_R10.odb,43,10,zk134,BH17,312.24,229.995,489.426,445.0785
Job_P043_R10.odb,43,10,zk108,BH18,329.522,202.805,491.454,455.386
Job_P043_R10.odb,43,10,zk133,BH19,245.013,207.144,486.842,437.3138
Job_P043_R10.odb,43,10,zk132,BH20,180.314,185.837,481.201,441.6122
Job_P043_R10.odb,43,10,zk109,BH21,166.718,120.398,482.295,443.8367
Job_P043_R10.odb,43,10,zk131,BH22,112.697,155.798,472.818,444.2105
Job_P043_R10.odb,43,10,zk110,BH23,63.104,220.681,460.829,430.3437
Job_P043_R11.odb,43,11,zk101,BH01,-107.247,837.298,460.635,449.2305
Job_P043_R11.odb,43,11,zk120,BH02,-79.056,786.162,460.024,430.4184
Job_P043_R11.odb,43,11,zk102,BH03,-1.701,784.3,474.041,441.6346
Job_P043_R11.odb,43,11,zk141,BH04,42.002,755.685,478.786,443.9958
Job_P043_R11.odb,43,11,zk103,BH05,97.323,727.843,485.133,443.2216
Job_P043_R11.odb,43,11,zk140,BH06,103.815,241.402,466.707,448.6038
Job_P043_R11.odb,43,11,zk139,BH07,189.974,727.986,498.776,460.7197
Job_P043_R11.odb,43,11,zk138,BH08,234.402,695.424,499.305,446.6313
Job_P043_R11.odb,43,11,zk104,BH09,286.261,668.745,499.627,447.3027
Job_P043_R11.odb,43,11,zk137,BH10,328.931,675.79,502.079,474.812
Job_P043_R11.odb,43,11,zk105,BH11,483.884,586.18,487.554,509.285
Job_P043_R11.odb,43,11,zk410,BH12,416.455,437.474,482.247,505.4038
Job_P043_R11.odb,43,11,zk106,BH13,552.478,475.648,474.773,498.4802
Job_P043_R11.odb,43,11,zk136,BH14,393.028,343.22,484.06,464.3361
Job_P043_R11.odb,43,11,zk107,BH15,446.731,266.563,485.742,470.0538
Job_P043_R11.odb,43,11,zk135,BH16,354.713,291.468,486.725,438.2713
Job_P043_R11.odb,43,11,zk134,BH17,312.24,229.995,489.426,444.7188
Job_P043_R11.odb,43,11,zk108,BH18,329.522,202.805,491.454,455.3235
Job_P043_R11.odb,43,11,zk133,BH19,245.013,207.144,486.842,437.4295
Job_P043_R11.odb,43,11,zk132,BH20,180.314,185.837,481.201,441.3856
Job_P043_R11.odb,43,11,zk109,BH21,166.718,120.398,482.295,442.8799
Job_P043_R11.odb,43,11,zk131,BH22,112.697,155.798,472.818,442.4283
Job_P043_R11.odb,43,11,zk110,BH23,63.104,220.681,460.829,429.1876
Job_P043_R12.odb,43,12,zk101,BH01,-107.247,837.298,460.635,448.8648
Job_P043_R12.odb,43,12,zk120,BH02,-79.056,786.162,460.024,431.0682
Job_P043_R12.odb,43,12,zk102,BH03,-1.701,784.3,474.041,440.9581
Job_P043_R12.odb,43,12,zk141,BH04,42.002,755.685,478.786,444.4205
Job_P043_R12.odb,43,12,zk103,BH05,97.323,727.843,485.133,444.217
Job_P043_R12.odb,43,12,zk140,BH06,103.815,241.402,466.707,448.4731
Job_P043_R12.odb,43,12,zk139,BH07,189.974,727.986,498.776,461.7775
Job_P043_R12.odb,43,12,zk138,BH08,234.402,695.424,499.305,448.4543
Job_P043_R12.odb,43,12,zk104,BH09,286.261,668.745,499.627,448.4644
Job_P043_R12.odb,43,12,zk137,BH10,328.931,675.79,502.079,477.3287
Job_P043_R12.odb,43,12,zk105,BH11,483.884,586.18,487.554,511.113
Job_P043_R12.odb,43,12,zk410,BH12,416.455,437.474,482.247,505.0798
Job_P043_R12.odb,43,12,zk106,BH13,552.478,475.648,474.773,498.0728
Job_P043_R12.odb,43,12,zk136,BH14,393.028,343.22,484.06,461.6072
Job_P043_R12.odb,43,12,zk107,BH15,446.731,266.563,485.742,468.4985
Job_P043_R12.odb,43,12,zk135,BH16,354.713,291.468,486.725,436.7164
Job_P043_R12.odb,43,12,zk134,BH17,312.24,229.995,489.426,444.3399
Job_P043_R12.odb,43,12,zk108,BH18,329.522,202.805,491.454,455.6106
Job_P043_R12.odb,43,12,zk133,BH19,245.013,207.144,486.842,436.2822
Job_P043_R12.odb,43,12,zk132,BH20,180.314,185.837,481.201,441.9423
Job_P043_R12.odb,43,12,zk109,BH21,166.718,120.398,482.295,444.3734
Job_P043_R12.odb,43,12,zk131,BH22,112.697,155.798,472.818,443.0062
Job_P043_R12.odb,43,12,zk110,BH23,63.104,220.681,460.829,429.1172
Job_P043_R13.odb,43,13,zk101,BH01,-107.247,837.298,460.635,448.2257
Job_P043_R13.odb,43,13,zk120,BH02,-79.056,786.162,460.024,431.5265
Job_P043_R13.odb,43,13,zk102,BH03,-1.701,784.3,474.041,442.3254
Job_P043_R13.odb,43,13,zk141,BH04,42.002,755.685,478.786,447.8213
Job_P043_R13.odb,43,13,zk103,BH05,97.323,727.843,485.133,446.3223
Job_P043_R13.odb,43,13,zk140,BH06,103.815,241.402,466.707,450.5595
Job_P043_R13.odb,43,13,zk139,BH07,189.974,727.986,498.776,462.4721
Job_P043_R13.odb,43,13,zk138,BH08,234.402,695.424,499.305,447.6871
Job_P043_R13.odb,43,13,zk104,BH09,286.261,668.745,499.627,447.7501
Job_P043_R13.odb,43,13,zk137,BH10,328.931,675.79,502.079,473.9444
Job_P043_R13.odb,43,13,zk105,BH11,483.884,586.18,487.554,508.1438
Job_P043_R13.odb,43,13,zk410,BH12,416.455,437.474,482.247,502.5443
Job_P043_R13.odb,43,13,zk106,BH13,552.478,475.648,474.773,497.8612
Job_P043_R13.odb,43,13,zk136,BH14,393.028,343.22,484.06,460.1259
Job_P043_R13.odb,43,13,zk107,BH15,446.731,266.563,485.742,466.9055
Job_P043_R13.odb,43,13,zk135,BH16,354.713,291.468,486.725,435.1654
Job_P043_R13.odb,43,13,zk134,BH17,312.24,229.995,489.426,442.7978
Job_P043_R13.odb,43,13,zk108,BH18,329.522,202.805,491.454,453.8914
Job_P043_R13.odb,43,13,zk133,BH19,245.013,207.144,486.842,435.6403
Job_P043_R13.odb,43,13,zk132,BH20,180.314,185.837,481.201,441.8337
Job_P043_R13.odb,43,13,zk109,BH21,166.718,120.398,482.295,445.1562
Job_P043_R13.odb,43,13,zk131,BH22,112.697,155.798,472.818,444.2967
Job_P043_R13.odb,43,13,zk110,BH23,63.104,220.681,460.829,431.2261
Job_P043_R14.odb,43,14,zk101,BH01,-107.247,837.298,460.635,446.3636
Job_P043_R14.odb,43,14,zk120,BH02,-79.056,786.162,460.024,430.2197
Job_P043_R14.odb,43,14,zk102,BH03,-1.701,784.3,474.041,441.7497
Job_P043_R14.odb,43,14,zk141,BH04,42.002,755.685,478.786,445.6673
Job_P043_R14.odb,43,14,zk103,BH05,97.323,727.843,485.133,443.5417
Job_P043_R14.odb,43,14,zk140,BH06,103.815,241.402,466.707,451.5367
Job_P043_R14.odb,43,14,zk139,BH07,189.974,727.986,498.776,459.5136
Job_P043_R14.odb,43,14,zk138,BH08,234.402,695.424,499.305,444.7844
Job_P043_R14.odb,43,14,zk104,BH09,286.261,668.745,499.627,445.6944
Job_P043_R14.odb,43,14,zk137,BH10,328.931,675.79,502.079,472.0504
Job_P043_R14.odb,43,14,zk105,BH11,483.884,586.18,487.554,507.474
Job_P043_R14.odb,43,14,zk410,BH12,416.455,437.474,482.247,504.6321
