odb_file,P_index,realization,log10_K_Lower,log10_K_Middle,log10_K_Upper,COV,dh,dv,zk101,zk120,zk102,zk141,zk103,zk140,zk139,zk138,zk104,zk137,zk105,zk410,zk106,zk136,zk107,zk135,zk134,zk108,zk133,zk132,zk109,zk131,zk110
Job_P004_R17.odb,4,17,-8.83967645533402,-7.107053486209533,-6.863630152329934,0.8723543111992387,167.4605604558885,3.037235776436713,450.3267,434.032,445.4876,448.586,446.5515,451.647,463.4065,447.7873,449.0835,475.4316,512.4657,506.1628,501.8513,462.1739,469.2652,436.4081,444.8868,455.1622,437.2382,442.5866,443.516,445.8108,431.2137
Job_P004_R18.odb,4,18,-8.83967645533402,-7.107053486209533,-6.863630152329934,0.8723543111992387,167.4605604558885,3.037235776436713,448.8679,432.7505,443.3785,447.7029,447.8164,452.076,464.7435,450.2824,450.7148,478.2374,509.4224,505.4384,498.9765,463.6607,469.6321,438.7106,446.1262,457.6708,439.9252,445.0464,447.3705,445.9695,431.3136
Job_P004_R19.odb,4,19,-8.83967645533402,-7.107053486209533,-6.863630152329934,0.8723543111992387,167.4605604558885,3.037235776436713,449.0916,432.1717,443.1538,446.8874,445.7601,451.6399,463.7052,447.9868,450.0531,477.3217,512.1616,506.5318,501.5419,463.4426,469.9103,437.1967,445.0936,455.7605,437.1513,442.6841,444.5531,445.0155,430.3105
Job_P004_R20.odb,4,20,-8.83967645533402,-7.107053486209533,-6.863630152329934,0.8723543111992387,167.4605604558885,3.037235776436713,452.0389,434.0146,445.6547,448.7812,447.3828,452.2176,464.5381,448.8547,449.3236,476.5146,509.9311,503.4583,498.2196,463.5122,470.9125,438.0335,446.9198,458.1031,439.5943,444.5846,446.7092,446.9659,432.0196
Job_P005_R01.odb,5,1,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,444.1173,427.0349,436.0908,440.0379,438.6456,442.566,454.2963,439.3977,440.0666,465.8864,500.6103,496.5532,490.7509,454.02,460.6615,428.5073,435.997,447.3738,429.5321,434.4368,436.5485,436.7883,422.4858
Job_P005_R02.odb,5,2,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,444.3804,427.3333,437.1498,440.0937,438.8824,442.9143,454.3335,439.438,439.9391,466.1255,500.0553,495.8426,489.2786,454.2701,461.0813,428.4992,437.4878,448.2481,429.725,435.5194,437.1179,437.4383,422.4822
Job_P005_R03.odb,5,3,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,444.4409,427.5392,436.4396,439.9771,438.6799,442.5063,453.806,439.278,440.1781,465.7658,500.8284,496.5938,491.5896,454.4599,460.8714,427.7273,434.9565,446.8298,428.9564,433.8649,435.5052,435.8679,422.1503
Job_P005_R04.odb,5,4,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.8453,426.7486,435.6437,438.8394,438.6864,442.7717,455.5675,440.1147,441.0113,467.177,499.9375,496.3357,488.9843,454.9769,461.4597,430.0372,437.9583,448.3398,430.7933,435.3907,436.7202,436.5566,421.8058
Job_P005_R05.odb,5,5,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.984,426.133,436.5103,439.2222,437.9295,442.9815,454.5401,439.8704,440.2676,466.7825,498.7736,496.175,488.8988,455.2942,461.6097,429.7492,438.5076,449.4231,430.8021,435.5961,437.6866,437.1301,423.095
Job_P005_R06.odb,5,6,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,445.3351,427.7372,436.7706,439.8643,437.9137,442.9289,453.475,438.4402,439.1831,465.362,500.0968,496.5275,490.4612,455.2083,461.4363,429.492,437.4714,448.4853,430.0079,434.9464,436.0335,436.6446,422.1774
Job_P005_R07.odb,5,7,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.6064,426.638,436.2203,439.9015,438.4787,441.8938,454.7962,440.6454,441.6244,467.4159,500.8564,497.0261,489.548,454.6329,460.4959,428.648,436.6286,448.2538,429.4047,434.546,436.2788,436.5883,421.4893
Job_P005_R08.odb,5,8,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,442.8753,426.1399,436.9742,439.0852,439.2024,443.701,456.1855,440.4962,441.0112,467.2403,499.0549,495.4913,488.4849,454.427,459.5498,428.8968,437.6432,448.235,431.1246,436.2009,438.3002,437.9563,422.7984
Job_P005_R09.odb,5,9,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,444.29,426.5862,436.2196,439.1145,437.8992,443.1372,453.9475,439.7068,440.0935,465.922,499.8139,497.6096,489.2297,455.428,462.0302,430.6388,437.7133,448.9435,430.2733,435.3377,436.8948,436.1877,422.649
Job_P005_R10.odb,5,10,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.9651,426.4454,436.8809,439.9669,438.8885,443.7172,454.8273,439.9788,440.1169,466.1371,499.376,495.7593,489.3243,454.0142,460.2997,428.6226,438.015,448.2093,430.5172,436.7571,438.1704,437.8936,423.3759
Job_P005_R11.odb,5,11,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.0118,426.2461,436.2135,438.7737,437.9695,444.4739,453.6942,438.6494,438.9624,465.0252,498.6773,496.5488,489.9599,454.6439,461.4692,429.877,438.0407,448.2252,430.7889,436.4493,437.2261,438.1472,423.6415
Job_P005_R12.odb,5,12,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.4945,425.9009,435.9551,439.5212,437.9921,444.1475,453.4341,438.3309,439.0986,465.8645,499.4143,496.2761,490.3417,454.9403,461.3189,429.9505,437.165,447.8412,430.4371,435.7964,436.4367,437.5041,423.7128
Job_P005_R13.odb,5,13,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,444.8004,428.3371,438.135,441.5135,439.8504,443.0817,455.6095,439.835,440.4186,466.2772,500.4635,494.8975,489.5338,453.4702,460.2784,427.9596,436.7521,447.9503,429.2371,435.3336,437.3362,438.1005,423.3797
Job_P005_R14.odb,5,14,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.8223,427.0764,437.0442,438.6715,437.9728,442.8968,453.732,439.1935,439.5725,465.8522,500.2961,497.3191,490.9742,454.7249,461.6223,429.2998,437.3925,448.0483,430.0585,434.79,436.2876,436.4082,423.4732
Job_P005_R15.odb,5,15,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,444.2694,426.6105,436.2293,439.4816,438.5095,442.5081,455.2019,440.6181,441.5816,467.9052,500.1081,496.5183,489.1132,454.5485,461.5222,429.3966,437.8774,449.3223,430.4064,435.3901,437.052,437.0214,422.0536
Job_P005_R16.odb,5,16,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,445.2663,428.5915,438.355,441.3094,439.2812,442.8684,454.5088,439.03,439.4902,465.8874,499.9628,496.2145,489.8844,453.998,461.3939,427.9525,435.7985,447.6486,429.274,435.3045,437.1624,437.4644,423.6024
Job_P005_R17.odb,5,17,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,441.6422,423.9956,433.8602,437.8657,437.2607,442.2162,455.6532,441.2069,442.398,467.9509,499.6466,497.4312,488.3929,456.351,460.806,430.7743,438.8944,449.7299,431.5911,436.5709,437.6361,437.1401,421.8101
Job_P005_R18.odb,5,18,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,441.4536,424.2857,434.7854,438.5744,438.1757,442.1334,455.4755,441.5547,442.2613,468.5319,499.4345,497.482,488.5066,455.2259,460.3084,430.4275,438.6205,449.0427,431.8396,436.0084,437.5291,436.5336,421.6608
Job_P005_R19.odb,5,19,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,442.2208,424.9993,435.7302,438.9375,438.2521,442.5885,455.3678,440.1286,441.3108,467.4914,499.9037,496.7535,489.1656,455.0705,460.2584,429.1391,438.1415,448.8417,430.5183,435.7187,436.7333,436.6326,422.1075
Job_P005_R20.odb,5,20,-7.011732624105852,-7.993353057452756,-5.002702139994705,0.5029043257928894,258.93340876833435,2.063007029598369,443.8632,425.9098,436.524,440.1771,438.2686,442.9431,454.5263,440.1567,440.6144,467.1145,499.9934,496.227,489.3759,455.6019,461.2777,429.619,437.5472,448.8193,430.5266,436.0425,437.1907,436.7666,421.359
Job_P006_R01.odb,6,1,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,448.9104,431.9752,442.933,446.9772,446.0693,450.3375,461.3035,446.5846,446.8927,473.0527,509.8364,504.5298,501.5717,461.5801,465.9621,433.3554,441.8448,451.8259,434.8169,442.1391,443.6304,444.6448,432.0536
Job_P006_R02.odb,6,2,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,452.3762,436.1579,447.8591,451.678,448.8276,454.6052,462.2375,446.7078,445.0267,472.3797,506.0897,500.0958,496.6696,459.1019,467.5073,434.4933,443.9891,454.1924,437.9912,445.8647,447.9608,450.1755,434.7723
Job_P006_R03.odb,6,3,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,452.6498,434.1068,445.7074,448.8371,446.7763,454.0298,462.81,445.5573,446.3403,472.8984,507.1125,500.5013,496.1693,460.9783,469.4071,436.7996,446.1195,456.7128,438.5356,445.6315,448.4399,448.213,434.5558
Job_P006_R04.odb,6,4,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,451.5742,434.2845,446.0435,448.8444,446.2761,450.8502,460.7318,445.3213,445.4099,472.5096,509.3779,502.6374,500.5491,460.4272,469.5061,433.3938,442.5841,454.1524,435.3341,441.6659,444.2132,445.4125,432.8494
Job_P006_R05.odb,6,5,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,449.5929,434.0323,443.7734,447.0316,445.2282,449.8208,462.5876,448.0078,448.2106,474.4484,511.0641,504.0011,498.8299,460.727,468.2123,434.1066,442.224,454.1465,436.3122,442.3727,443.3276,443.8034,429.8844
Job_P006_R06.odb,6,6,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,450.6342,432.7613,442.9949,446.2817,445.092,452.6037,461.6316,447.2007,446.7795,473.2718,507.0929,503.4255,497.572,463.1145,469.3936,437.5415,445.8905,457.6036,439.6132,443.933,445.2591,446.6743,432.7753
Job_P006_R07.odb,6,7,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,446.7562,430.1812,441.9102,446.4282,446.8985,453.3649,465.9136,449.07,450.0411,475.2882,505.1169,502.6408,494.8977,462.2177,467.3964,438.0176,446.7018,457.5217,441.9808,446.9969,448.3717,448.2423,432.9767
Job_P006_R08.odb,6,8,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,444.9442,427.6871,442.3396,447.3023,447.7717,451.7238,467.0104,450.7492,451.9687,477.5402,508.5429,501.5142,495.5922,461.1867,465.8157,435.2753,446.0553,456.3944,439.9121,444.8279,447.1341,446.5144,430.0735
Job_P006_R09.odb,6,9,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,449.4938,434.053,444.1937,447.8499,446.3268,449.4466,463.1765,448.5051,450.0525,475.754,511.3037,505.033,499.5096,459.907,466.8986,434.6131,442.8401,454.5861,434.0669,440.7714,443.7591,443.9502,429.6427
Job_P006_R10.odb,6,10,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,448.603,432.4695,444.2689,447.9121,448.3628,450.0969,465.7408,449.8545,449.4862,477.2813,509.7086,502.7414,497.4899,459.863,465.6897,434.156,443.61,455.3591,437.6837,443.1729,446.4309,445.7559,429.2111
Job_P006_R11.odb,6,11,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,449.5022,431.8809,442.855,446.8361,446.228,450.5979,462.0201,447.2464,448.1142,475.2566,508.3545,504.1738,498.3459,460.9531,467.7364,435.1936,444.9259,455.6795,437.5278,443.3992,445.5602,445.0535,430.9688
Job_P006_R12.odb,6,12,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,449.987,433.4605,443.4558,447.9248,446.6269,450.8694,463.6125,449.2903,450.3786,475.0049,509.7037,502.8894,497.6495,459.9709,467.6651,434.9545,443.7533,455.8217,437.7724,443.3123,444.9056,445.0058,429.852
Job_P006_R13.odb,6,13,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,448.3391,431.7757,442.4493,445.2721,444.5787,450.6544,462.2942,447.5484,448.8105,475.2837,508.8412,505.0003,498.0688,462.5063,469.5097,437.6116,444.1354,455.605,437.3256,442.8215,445.3583,445.5189,430.8462
Job_P006_R14.odb,6,14,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,447.4484,431.0344,439.8299,444.956,443.8696,448.0438,463.5385,449.5348,451.3176,478.0887,509.4882,506.6377,497.0928,463.5497,470.1937,439.3277,447.1419,458.1711,438.9397,443.8109,444.4013,443.0571,427.9892
Job_P006_R15.odb,6,15,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,447.462,430.6743,441.6085,445.2685,446.2479,449.6476,463.6443,448.4609,449.741,475.7324,509.5509,505.3068,498.546,462.7298,469.787,436.4052,445.1998,454.4394,438.2572,442.7176,444.6563,445.0251,428.826
Job_P006_R16.odb,6,16,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,449.0266,432.5049,443.985,446.3463,445.703,451.6045,460.24,445.5607,445.5994,472.1729,511.1576,505.5142,501.2912,461.2083,468.1264,435.8056,441.4764,453.0047,435.0739,441.3481,444.0479,444.9505,430.8735
Job_P006_R17.odb,6,17,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,448.2597,430.599,443.3362,446.3849,446.9533,450.026,465.1154,449.1065,450.5536,476.4919,508.6034,502.4131,496.6464,461.7142,468.2497,435.9458,446.6936,457.3685,439.3088,445.0305,447.3687,445.9275,429.1189
Job_P006_R18.odb,6,18,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,450.2169,433.1328,443.8133,446.4655,445.5814,450.6988,461.2073,445.9521,446.7393,473.0672,509.6748,504.8137,500.0672,461.0669,468.8981,436.2258,442.5727,453.1972,436.1947,441.5135,443.5524,444.8089,430.257
Job_P006_R19.odb,6,19,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,450.5558,435.4465,444.2943,445.6223,444.8028,449.0659,460.1987,444.1697,446.1984,473.1676,511.7742,506.1462,503.3253,462.1094,469.6953,433.8694,440.6234,452.4624,433.6507,438.692,442.0895,441.5446,429.7873
Job_P006_R20.odb,6,20,-8.733499556659861,-7.234552640129815,-6.5435929559767585,0.9128121504757529,140.82103476318025,1.8971106285110872,452.7753,434.9495,444.6603,447.7139,446.3251,451.9286,463.2086,447.8718,447.7818,475.4188,507.6055,502.1428,495.6491,462.6749,469.6326,436.6381,446.7707,458.0515,439.1261,445.5985,446.4585,446.2354,433.3788
Job_P007_R01.odb,7,1,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,449.9456,432.9079,442.2278,445.1592,443.9818,448.8352,459.9112,444.6247,446.1384,472.1255,506.3186,503.0868,497.0439,461.1615,465.366,433.8341,442.4393,453.4698,434.999,440.3369,443.0504,442.8476,428.6843
Job_P007_R02.odb,7,2,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,451.8966,433.9744,445.014,447.7445,446.3797,451.4699,461.4935,444.5806,444.8606,471.0682,505.3383,499.5476,494.9614,459.3858,467.1752,433.9957,443.3341,454.9439,437.0202,443.1855,445.2728,446.3646,432.1277
Job_P007_R03.odb,7,3,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,447.2136,430.5749,440.2197,443.6184,443.3015,447.8326,461.138,446.4762,447.995,474.3791,507.5435,503.6312,495.5259,459.81,465.7621,435.5597,442.4778,453.8802,435.3131,440.4655,442.6069,442.3983,427.8393
Job_P007_R04.odb,7,4,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,448.1443,431.1567,441.2116,444.864,443.2737,449.4196,461.4364,445.6277,447.8516,472.8867,505.2387,502.8383,494.9148,461.2024,464.9824,435.2163,444.0355,453.7455,436.1581,442.2079,443.229,443.2234,428.562
Job_P007_R05.odb,7,5,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,451.6689,434.435,443.77,446.1269,444.249,450.3406,459.6113,443.5039,443.7331,471.3787,505.9385,501.2924,496.2765,460.0201,467.8389,433.6843,442.8604,453.1834,435.5296,442.0251,442.9558,444.3044,431.2056
Job_P007_R06.odb,7,6,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,447.9901,431.7795,442.0552,446.2997,444.6833,450.1657,460.3259,446.2195,446.3302,472.1133,505.4571,500.6288,494.8935,459.0117,464.5765,433.727,441.559,452.9745,436.4006,442.2753,443.0266,444.4629,429.276
Job_P007_R07.odb,7,7,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,451.2121,433.0968,442.7749,444.6368,443.714,450.9577,459.4302,443.6806,443.9671,470.0899,505.3382,501.3441,495.714,461.2606,468.3677,435.9895,442.5937,453.9701,436.4325,443.0922,443.0854,444.6436,431.969
Job_P007_R08.odb,7,8,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,449.27,432.2513,442.7436,445.723,443.8774,452.8924,460.0901,444.5026,444.7795,470.2307,503.3463,501.1015,494.2339,460.1438,465.4303,434.9023,443.5899,454.7133,437.1943,443.6222,444.6134,445.7267,433.0774
Job_P007_R09.odb,7,9,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,449.5211,433.1521,442.6833,446.4413,444.6283,449.0286,460.3483,445.5902,445.4115,472.5976,507.2358,501.1875,496.3979,459.9332,465.5601,433.5268,441.7842,452.025,435.5516,441.2639,442.4803,443.4142,429.8406
Job_P007_R10.odb,7,10,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,449.6869,433.4656,443.1883,447.2417,445.8899,449.87,460.6481,446.0657,446.7562,472.4924,507.0411,500.1894,496.0758,458.2238,464.2983,433.0694,440.9523,451.9092,434.5897,441.5864,443.1107,443.7857,430.4587
Job_P007_R11.odb,7,11,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,450.3009,433.4919,443.393,447.7058,446.2582,448.7976,461.6592,445.9571,447.8263,472.9778,507.3509,501.6005,495.9742,458.0422,465.0432,431.8758,440.5272,452.3321,434.1601,440.2059,443.5355,443.1198,428.7306
Job_P007_R12.odb,7,12,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,451.2372,434.1433,442.4953,445.4054,444.2373,447.5829,460.4787,445.5046,446.6021,474.1087,507.4901,503.0385,496.3926,460.7718,466.3299,434.7019,441.1614,453.6016,434.5448,439.6006,441.7312,442.4738,428.6688
Job_P007_R13.odb,7,13,-8.90854343749998,-7.868487323177811,-5.480175446518697,0.7665065992377764,137.32396125921065,2.565769940461963,449.4418,431.6386,441.9996,444.9724,443.4293,449.8612,458.2493,443.6447,444.6758,469.7269,505.5477,502.8149,497.5865,460.9239,466.1695,434.4397,442.9498,452.3849,435.9564,441.1048,441.513,443.5788,430.6621
